,Date_of_Journey,Route,Dep_Time,Arrival_Time,Duration,Additional_Info,Price,Airline_en,Source_en,Destination_en,Route_en,Additional_Info_en,Total_Stops_en,Duration_en,Dep_Time_Full,Arr_Time_Full,Date_of_Journey_Timestamp,Date_of_Journey_Dayname,Date_of_Journey_Dayname_en,Weekday_vs_Weekend,Departure_Hour,Departure_Minute,Arrival_Hour,Arrival_Minute,Part_of_Day,Part_of_Day_en,Airline_Air Asia,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Banglore,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Banglore,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Total_Stops_1 stop,Total_Stops_2 stops,Total_Stops_3 stops,Total_Stops_4 stops,Total_Stops_non-stop
739,2019-06-09,CCU → BOM → BLR,21:10,16:20 10 Jun,19h 10m,In-flight meal not included,10844,4,3,0,66,5,0,1150,2019-06-09 21:10:00,2019-10-06 16:20:00,1560038400.0,Sunday,3,0,21,10,16,20,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
740,2019-05-15,CCU → BOM → BLR,21:10,19:50 16 May,22h 40m,In-flight meal not included,10844,4,3,0,66,5,0,1360,2019-05-15 21:10:00,2019-05-16 19:50:00,1557878400.0,Wednesday,6,1,21,10,19,50,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
741,2019-05-06,CCU → BOM → BLR,21:10,12:00 07 May,14h 50m,In-flight meal not included,9663,4,3,0,66,5,0,890,2019-05-06 21:10:00,2019-07-05 12:00:00,1557100800.0,Monday,1,1,21,10,12,0,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
742,2019-06-01,DEL → IDR → BOM → COK,21:25,12:35 02 Jun,15h 10m,Null,13292,4,2,1,113,7,1,910,2019-06-01 21:25:00,2019-02-06 12:35:00,1559347200.0,Saturday,2,0,21,25,12,35,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
743,2019-06-12,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,Null,14441,4,2,1,102,7,1,425,2019-06-12 05:30:00,2019-06-12 12:35:00,1560297600.0,Wednesday,6,1,5,30,12,35,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
744,2019-06-09,BOM → HYD,02:55,04:20,1h 25m,In-flight meal not included,4050,4,4,3,48,5,4,85,2019-06-09 02:55:00,2019-06-09 04:20:00,1560038400.0,Sunday,3,0,2,55,4,20,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
745,2019-03-09,BLR → DEL,21:20,00:15 10 Mar,2h 55m,Null,6144,3,0,5,18,7,4,175,2019-03-09 21:20:00,2019-10-03 00:15:00,1552089600.0,Saturday,2,0,21,20,0,15,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
746,2019-03-06,DEL → BOM → COK,07:30,15:30,8h,Null,14871,3,2,1,104,7,0,480,2019-03-06 07:30:00,2019-03-06 15:30:00,1551830400.0,Wednesday,6,1,7,30,15,30,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
747,2019-04-18,BLR → DEL,11:10,13:55,2h 45m,Null,4483,0,0,2,18,7,4,165,2019-04-18 11:10:00,2019-04-18 13:55:00,1555545600.0,Thursday,4,1,11,10,13,55,Morning,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
748,2019-05-15,DEL → BOM → COK,10:35,01:30 16 May,14h 55m,Null,6979,3,2,1,104,7,0,895,2019-05-15 10:35:00,2019-05-16 01:30:00,1557878400.0,Wednesday,6,1,10,35,1,30,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
749,2019-06-27,BOM → HYD,10:20,11:50,1h 30m,Null,8040,4,4,3,48,7,4,90,2019-06-27 10:20:00,2019-06-27 11:50:00,1561593600.0,Thursday,4,1,10,20,11,50,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
750,2019-06-01,DEL → BOM → COK,09:15,01:30 02 Jun,16h 15m,Null,7048,3,2,1,104,7,0,975,2019-06-01 09:15:00,2019-02-06 01:30:00,1559347200.0,Saturday,2,0,9,15,1,30,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
751,2019-06-27,BLR → DEL,09:30,12:20,2h 50m,No check-in baggage included,3573,8,0,2,18,6,4,170,2019-06-27 09:30:00,2019-06-27 12:20:00,1561593600.0,Thursday,4,1,9,30,12,20,Morning,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
752,2019-05-27,DEL → BOM → COK,16:00,21:00,5h,Null,5054,3,2,1,104,7,0,300,2019-05-27 16:00:00,2019-05-27 21:00:00,1558915200.0,Monday,1,1,16,0,21,0,Afternoon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
753,2019-06-01,DEL → BOM → COK,21:00,19:15 02 Jun,22h 15m,Null,8582,1,2,1,104,7,0,1335,2019-06-01 21:00:00,2019-02-06 19:15:00,1559347200.0,Saturday,2,0,21,0,19,15,Night,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
754,2019-06-09,DEL → BLR → COK,07:55,13:25,5h 30m,Null,8759,0,2,1,103,7,0,330,2019-06-09 07:55:00,2019-06-09 13:25:00,1560038400.0,Sunday,3,0,7,55,13,25,Morning,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
755,2019-04-27,DEL → HYD → COK,07:35,16:10,8h 35m,Null,6442,3,2,1,111,7,0,515,2019-04-27 07:35:00,2019-04-27 16:10:00,1556323200.0,Saturday,2,0,7,35,16,10,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
756,2019-05-18,DEL → BOM → COK,03:50,19:15,15h 25m,Null,8879,1,2,1,104,7,0,925,2019-05-18 03:50:00,2019-05-18 19:15:00,1558137600.0,Saturday,2,0,3,50,19,15,Night,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
757,2019-03-24,CCU → BOM → BLR,21:10,18:10 25 Mar,21h,In-flight meal not included,10031,4,3,0,66,5,0,1260,2019-03-24 21:10:00,2019-03-25 18:10:00,1553385600.0,Sunday,3,0,21,10,18,10,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
758,2019-06-03,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,In-flight meal not included,10368,4,2,1,116,5,1,810,2019-06-03 05:30:00,2019-06-03 19:00:00,1559520000.0,Monday,1,1,5,30,19,0,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
759,2019-06-24,BLR → DEL,13:00,15:50,2h 50m,Null,3943,3,0,2,18,7,4,170,2019-06-24 13:00:00,2019-06-24 15:50:00,1561334400.0,Monday,1,1,13,0,15,50,Afternoon,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
760,2019-03-03,DEL → BOM → COK,04:45,11:30,6h 45m,Null,14871,3,2,1,104,7,0,405,2019-03-03 04:45:00,2019-03-03 11:30:00,1551571200.0,Sunday,3,0,4,45,11,30,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
761,2019-06-18,BOM → HYD,08:45,10:15,1h 30m,In-flight meal not included,4995,4,4,3,48,5,4,90,2019-06-18 08:45:00,2019-06-18 10:15:00,1560816000.0,Tuesday,5,1,8,45,10,15,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
762,2019-06-24,DEL → BOM → COK,10:20,19:00,8h 40m,In-flight meal not included,10791,6,2,1,104,5,0,520,2019-06-24 10:20:00,2019-06-24 19:00:00,1561334400.0,Monday,1,1,10,20,19,0,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
763,2019-06-03,BOM → HYD,05:45,07:15,1h 30m,Null,2753,8,4,3,48,7,4,90,2019-06-03 05:45:00,2019-06-03 07:15:00,1559520000.0,Monday,1,1,5,45,7,15,Morning,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
764,2019-04-09,BLR → DEL,10:10,13:00,2h 50m,Null,4423,3,0,2,18,7,4,170,2019-04-09 10:10:00,2019-04-09 13:00:00,1554768000.0,Tuesday,5,1,10,10,13,0,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
765,2019-05-27,CCU → BLR,10:20,12:55,2h 35m,Null,4409,0,3,0,64,7,4,155,2019-05-27 10:20:00,2019-05-27 12:55:00,1558915200.0,Monday,1,1,10,20,12,55,Morning,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
766,2019-05-09,CCU → HYD → BLR,19:00,11:05 10 May,16h 5m,Null,6117,1,3,0,80,7,0,965,2019-05-09 19:00:00,2019-10-05 11:05:00,1557360000.0,Thursday,4,1,19,0,11,5,Evening,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
767,2019-05-21,DEL → AMD → BOM → COK,19:10,19:00 22 May,23h 50m,Null,15129,4,2,1,97,7,1,1430,2019-05-21 19:10:00,2019-05-22 19:00:00,1558396800.0,Tuesday,5,1,19,10,19,0,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
768,2019-06-06,CCU → DEL → BLR,20:20,23:25 07 Jun,27h 5m,Null,9345,10,3,0,73,7,0,1625,2019-06-06 20:20:00,2019-07-06 23:25:00,1559779200.0,Thursday,4,1,20,20,23,25,Evening,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
769,2019-05-09,CCU → DEL → BLR,07:10,23:25,16h 15m,Null,8085,10,3,0,73,7,0,975,2019-05-09 07:10:00,2019-05-09 23:25:00,1557360000.0,Thursday,4,1,7,10,23,25,Morning,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
770,2019-05-06,DEL → BOM → COK,13:00,04:25 07 May,15h 25m,Null,15554,4,2,1,104,7,0,925,2019-05-06 13:00:00,2019-07-05 04:25:00,1557100800.0,Monday,1,1,13,0,4,25,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
771,2019-05-21,BLR → DEL,09:30,12:20,2h 50m,No check-in baggage included,3573,8,0,2,18,6,4,170,2019-05-21 09:30:00,2019-05-21 12:20:00,1558396800.0,Tuesday,5,1,9,30,12,20,Morning,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
772,2019-03-03,DEL → BOM → COK,17:00,01:35 04 Mar,8h 35m,Null,17073,6,2,1,104,7,0,515,2019-03-03 17:00:00,2019-04-03 01:35:00,1551571200.0,Sunday,3,0,17,0,1,35,Evening,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
773,2019-06-09,DEL → BOM → COK,11:40,01:30 10 Jun,13h 50m,Null,6795,6,2,1,104,7,0,830,2019-06-09 11:40:00,2019-10-06 01:30:00,1560038400.0,Sunday,3,0,11,40,1,30,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
774,2019-03-21,BLR → DEL,07:00,09:40,2h 40m,Null,5403,10,0,5,18,7,4,160,2019-03-21 07:00:00,2019-03-21 09:40:00,1553126400.0,Thursday,4,1,7,0,9,40,Morning,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
775,2019-05-15,MAA → CCU,05:15,07:40,2h 25m,Null,3540,3,1,4,127,7,4,145,2019-05-15 05:15:00,2019-05-15 07:40:00,1557878400.0,Wednesday,6,1,5,15,7,40,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
776,2019-04-24,DEL → COK,14:40,17:50,3h 10m,Null,6216,10,2,1,106,7,4,190,2019-04-24 14:40:00,2019-04-24 17:50:00,1556064000.0,Wednesday,6,1,14,40,17,50,Afternoon,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
777,2019-05-21,BLR → DEL,15:50,18:45,2h 55m,In-flight meal not included,3359,4,0,2,18,5,4,175,2019-05-21 15:50:00,2019-05-21 18:45:00,1558396800.0,Tuesday,5,1,15,50,18,45,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
778,2019-05-24,CCU → BOM → BLR,18:55,23:35 25 May,28h 40m,In-flight meal not included,10844,4,3,0,66,5,0,1720,2019-05-24 18:55:00,2019-05-25 23:35:00,1558656000.0,Friday,0,1,18,55,23,35,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
779,2019-06-15,BLR → DEL,13:20,16:10,2h 50m,Null,6961,1,0,2,18,7,4,170,2019-06-15 13:20:00,2019-06-15 16:10:00,1560556800.0,Saturday,2,0,13,20,16,10,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
780,2019-04-03,CCU → BLR,10:20,12:55,2h 35m,Null,4107,0,3,0,64,7,4,155,2019-04-03 10:20:00,2019-04-03 12:55:00,1554249600.0,Wednesday,6,1,10,20,12,55,Morning,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
781,2019-03-21,DEL → BOM → COK,09:10,18:50,9h 40m,Null,13069,6,2,1,104,7,0,580,2019-03-21 09:10:00,2019-03-21 18:50:00,1553126400.0,Thursday,4,1,9,10,18,50,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
782,2019-06-24,DEL → LKO → BOM → COK,11:45,04:25 25 Jun,16h 40m,Null,13357,4,2,1,118,7,1,1000,2019-06-24 11:45:00,2019-06-25 04:25:00,1561334400.0,Monday,1,1,11,45,4,25,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
783,2019-06-01,DEL → HYD → COK,16:10,22:30,6h 20m,Null,6938,3,2,1,111,7,0,380,2019-06-01 16:10:00,2019-06-01 22:30:00,1559347200.0,Saturday,2,0,16,10,22,30,Afternoon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
784,2019-06-27,DEL → IDR → BOM → COK,09:35,12:35 28 Jun,27h,Null,13292,4,2,1,113,7,1,1620,2019-06-27 09:35:00,2019-06-28 12:35:00,1561593600.0,Thursday,4,1,9,35,12,35,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
785,2019-03-01,BLR → BOM → BHO → DEL,08:50,23:25,14h 35m,1 Short layover,26743,1,0,5,4,1,1,875,2019-03-01 08:50:00,2019-03-01 23:25:00,1551398400.0,Friday,0,1,8,50,23,25,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
786,2019-03-21,DEL → BOM → COK,06:40,18:50,12h 10m,Null,13568,6,2,1,104,7,0,730,2019-03-21 06:40:00,2019-03-21 18:50:00,1553126400.0,Thursday,4,1,6,40,18,50,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
787,2019-03-06,DEL → BOM → COK,11:40,19:15,7h 35m,Null,15353,6,2,1,104,7,0,455,2019-03-06 11:40:00,2019-03-06 19:15:00,1551830400.0,Wednesday,6,1,11,40,19,15,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
788,2019-05-15,MAA → CCU,14:45,17:05,2h 20m,Null,3597,3,1,4,127,7,4,140,2019-05-15 14:45:00,2019-05-15 17:05:00,1557878400.0,Wednesday,6,1,14,45,17,5,Afternoon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
789,2019-03-24,CCU → BOM → BLR,21:10,16:20 25 Mar,19h 10m,In-flight meal not included,10031,4,3,0,66,5,0,1150,2019-03-24 21:10:00,2019-03-25 16:20:00,1553385600.0,Sunday,3,0,21,10,16,20,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
790,2019-05-09,CCU → BOM → AMD → BLR,09:25,05:25 10 May,20h,Null,14687,1,3,0,65,7,1,1200,2019-05-09 09:25:00,2019-10-05 05:25:00,1557360000.0,Thursday,4,1,9,25,5,25,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
791,2019-06-06,BLR → DEL,19:50,22:50,3h,In-flight meal not included,7229,4,0,2,18,5,4,180,2019-06-06 19:50:00,2019-06-06 22:50:00,1559779200.0,Thursday,4,1,19,50,22,50,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
792,2019-05-09,DEL → BOM → COK,14:25,19:35,5h 10m,Null,10188,2,2,1,104,7,0,310,2019-05-09 14:25:00,2019-05-09 19:35:00,1557360000.0,Thursday,4,1,14,25,19,35,Afternoon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
793,2019-03-09,BLR → DEL,07:00,09:40,2h 40m,Null,7398,10,0,5,18,7,4,160,2019-03-09 07:00:00,2019-03-09 09:40:00,1552089600.0,Saturday,2,0,7,0,9,40,Morning,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
794,2019-05-18,DEL → AMD → BOM → COK,13:25,19:00 19 May,29h 35m,Null,16704,4,2,1,97,7,1,1775,2019-05-18 13:25:00,2019-05-19 19:00:00,1558137600.0,Saturday,2,0,13,25,19,0,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
795,2019-03-01,BLR → HYD → DEL,16:55,21:50,4h 55m,Null,8153,3,0,5,24,7,0,295,2019-03-01 16:55:00,2019-03-01 21:50:00,1551398400.0,Friday,0,1,16,55,21,50,Afternoon,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
796,2019-04-09,BLR → DEL,07:10,10:10,3h,Null,7229,4,0,2,18,7,4,180,2019-04-09 07:10:00,2019-04-09 10:10:00,1554768000.0,Tuesday,5,1,7,10,10,10,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
797,2019-05-27,DEL → BOM → COK,13:00,01:30 28 May,12h 30m,In-flight meal not included,6943,6,2,1,104,5,0,750,2019-05-27 13:00:00,2019-05-28 01:30:00,1558915200.0,Monday,1,1,13,0,1,30,Afternoon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
798,2019-06-01,DEL → BOM → COK,06:40,19:15,12h 35m,Null,8937,6,2,1,104,7,0,755,2019-06-01 06:40:00,2019-06-01 19:15:00,1559347200.0,Saturday,2,0,6,40,19,15,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
799,2019-03-03,DEL → HYD → MAA → COK,07:05,09:25 04 Mar,26h 20m,Null,9400,1,2,1,112,7,1,1580,2019-03-03 07:05:00,2019-04-03 09:25:00,1551571200.0,Sunday,3,0,7,5,9,25,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
800,2019-03-24,CCU → DEL → BLR,07:10,20:25,13h 15m,Null,13152,10,3,0,73,7,0,795,2019-03-24 07:10:00,2019-03-24 20:25:00,1553385600.0,Sunday,3,0,7,10,20,25,Morning,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
801,2019-06-01,BLR → DEL,22:10,01:00 02 Jun,2h 50m,Null,3419,3,0,2,18,7,4,170,2019-06-01 22:10:00,2019-02-06 01:00:00,1559347200.0,Saturday,2,0,22,10,1,0,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
802,2019-06-12,CCU → DEL → BLR,20:20,09:05 13 Jun,12h 45m,Null,7927,10,3,0,73,7,0,765,2019-06-12 20:20:00,2019-06-13 09:05:00,1560297600.0,Wednesday,6,1,20,20,9,5,Evening,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
803,2019-03-15,BLR → CCU → GAU → DEL,05:50,22:10,16h 20m,Null,9796,1,0,5,16,7,1,980,2019-03-15 05:50:00,2019-03-15 22:10:00,1552608000.0,Friday,0,1,5,50,22,10,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
804,2019-03-03,BLR → DEL,11:30,14:10,2h 40m,Null,8028,10,0,5,18,7,4,160,2019-03-03 11:30:00,2019-03-03 14:10:00,1551571200.0,Sunday,3,0,11,30,14,10,Morning,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
805,2019-03-06,DEL → HYD → MAA → COK,13:05,21:20,8h 15m,Null,10759,6,2,1,112,7,1,495,2019-03-06 13:05:00,2019-03-06 21:20:00,1551830400.0,Wednesday,6,1,13,5,21,20,Afternoon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
806,2019-05-21,DEL → BOM → COK,07:00,19:00,12h,Null,10197,6,2,1,104,7,0,720,2019-05-21 07:00:00,2019-05-21 19:00:00,1558396800.0,Tuesday,5,1,7,0,19,0,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
807,2019-06-01,BLR → DEL,21:05,23:55,2h 50m,Null,5228,1,0,2,18,7,4,170,2019-06-01 21:05:00,2019-06-01 23:55:00,1559347200.0,Saturday,2,0,21,5,23,55,Night,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
808,2019-05-18,DEL → BOM → COK,10:00,21:00,11h,In-flight meal not included,9275,6,2,1,104,5,0,660,2019-05-18 10:00:00,2019-05-18 21:00:00,1558137600.0,Saturday,2,0,10,0,21,0,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
809,2019-03-03,MAA → CCU,22:05,00:25 04 Mar,2h 20m,Null,5277,3,1,4,127,7,4,140,2019-03-03 22:05:00,2019-04-03 00:25:00,1551571200.0,Sunday,3,0,22,5,0,25,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
810,2019-05-18,DEL → NAG → BOM → COK,14:35,04:25 19 May,13h 50m,In-flight meal not included,13848,4,2,1,122,5,1,830,2019-05-18 14:35:00,2019-05-19 04:25:00,1558137600.0,Saturday,2,0,14,35,4,25,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
811,2019-05-15,DEL → HYD → COK,14:20,22:30,8h 10m,Null,6412,3,2,1,111,7,0,490,2019-05-15 14:20:00,2019-05-15 22:30:00,1557878400.0,Wednesday,6,1,14,20,22,30,Afternoon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
812,2019-05-18,CCU → BOM → BLR,16:30,04:40 19 May,12h 10m,Null,13941,4,3,0,66,7,0,730,2019-05-18 16:30:00,2019-05-19 04:40:00,1558137600.0,Saturday,2,0,16,30,4,40,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
813,2019-05-06,BLR → DEL,07:00,09:40,2h 40m,Null,4668,10,0,2,18,7,4,160,2019-05-06 07:00:00,2019-05-06 09:40:00,1557100800.0,Monday,1,1,7,0,9,40,Morning,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
814,2019-06-18,BLR → DEL,01:30,04:15,2h 45m,Null,3419,3,0,2,18,7,4,165,2019-06-18 01:30:00,2019-06-18 04:15:00,1560816000.0,Tuesday,5,1,1,30,4,15,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
815,2019-04-06,BLR → DEL,22:10,01:00 07 Apr,2h 50m,Null,3943,3,0,2,18,7,4,170,2019-04-06 22:10:00,2019-07-04 01:00:00,1554508800.0,Saturday,2,0,22,10,1,0,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
816,2019-05-24,CCU → MAA → BLR,14:35,14:35 25 May,24h,Null,6528,1,3,0,90,7,0,1440,2019-05-24 14:35:00,2019-05-25 14:35:00,1558656000.0,Friday,0,1,14,35,14,35,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
817,2019-05-21,BLR → DEL,17:45,20:45,3h,Null,7229,4,0,2,18,7,4,180,2019-05-21 17:45:00,2019-05-21 20:45:00,1558396800.0,Tuesday,5,1,17,45,20,45,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
